glyph,region,category,bbox,info
tBhai,1,base,(73,-15,421,525),
tBhai,2,below,(63,-323,768,-88),
tBhai,3,above,(105,482,750,693),
tBhai,4,below,(364,-153,454,19),
tBho,0,base,(359,-15,756,729),largest
tBho,1,base,(73,-15,421,525),
tBho,2,base,(628,490,994,729),
tBho,3,below,(364,-153,454,19),
tBhoo,0,base,(359,-15,756,729),largest
tBhoo,1,base,(73,-15,421,525),
tBhoo,2,base,(630,490,994,729),
tBhoo,3,above,(785,706,991,904),
tBhoo,4,below,(364,-153,454,19),
tBhau,0,base,(381,-15,756,505),largest
tBhau,1,base,(73,-15,421,525),
tBhau,2,above,(463,458,1092,693),
tBhau,3,above,(470,482,755,660),
tBhau,4,below,(364,-153,454,19),
tBh,0,base,(381,-15,781,662),largest
tBh,1,base,(73,-15,421,525),
tBh,2,above,(394,631,928,818),
tBh,3,below,(364,-153,454,19),
tMa,0,base,(627,-15,1060,525),largest
tMa,1,base,(306,-15,696,530),
tMa,2,base,(60,-15,347,283),
tMa,3,above,(288,500,606,734),
tMa,4,above,(152,485,328,659),
tMaa,0,base,(627,-15,1060,494),largest
tMaa,1,base,(306,-15,696,530),
tMaa,2,base,(776,287,1393,520),
tMaa,3,base,(60,-15,347,283),
tMaa,4,above,(288,500,606,734),
tMaa,5,above,(152,485,328,659),
tMi,0,base,(148,-15,715,771),largest
tMi,1,base,(676,-15,1086,525),
tMi,2,base,(60,-15,347,283),
tMii,0,base,(148,-15,715,771),largest
tMii,1,base,(676,-15,1086,525),
tMii,2,base,(60,-15,347,283),
tMii,3,above,(225,758,432,946),
tMu,0,base,(627,-15,1059,525),largest
tMu,1,base,(1003,-15,1428,525),
tMu,2,base,(306,-15,696,530),
tMu,3,base,(60,-15,347,283),
tMu,4,above,(288,500,606,734),
tMu,5,above,(152,485,328,659),
tMuu,0,base,(627,-15,1059,525),largest
tMuu,1,base,(1003,-15,1425,493),
tMuu,2,base,(306,-15,696,530),
tMuu,3,base,(1141,287,1758,520),
tMuu,4,base,(60,-15,347,283),
tMuu,5,above,(288,500,606,734),
tMuu,6,above,(152,485,328,659),
tMe,0,base,(627,-15,1060,525),largest
tMe,1,base,(328,-15,696,505),
tMe,2,above,(65,482,690,693),
tMe,3,base,(60,-15,347,283),
tMee,0,base,(627,-15,1060,525),largest
tMee,1,base,(328,-15,696,505),
tMee,2,above,(65,482,690,693),
tMee,3,base,(60,-15,347,283),
tMee,4,above,(480,656,686,881),
tMai,0,base,(627,-15,1060,525),largest
tMai,1,base,(328,-15,696,505),
tMai,2,below,(313,-323,1008,-88),
tMai,3,above,(65,482,690,693),
tMai,4,base,(60,-15,347,283),
tMo,0,base,(647,-15,1059,525),largest
tMo,1,base,(1023,-15,1428,525),
tMo,2,base,(328,-15,696,505),
tMo,3,above,(65,482,690,693),
tMo,4,base,(60,-15,347,283),
tMoo,0,base,(647,-15,1061,493),largest
tMoo,1,base,(328,-15,696,505),
tMoo,2,base,(782,287,1394,520),
tMoo,3,above,(65,482,690,693),
tMoo,4,base,(60,-15,347,283),
tMau,0,base,(647,-15,1061,499),largest
tMau,1,base,(306,-15,696,530),
tMau,2,above,(723,458,1408,693),
tMau,3,base,(60,-15,347,283),
tMau,4,above,(288,500,606,734),
tMau,5,above,(730,482,1071,660),
tMau,6,above,(152,485,328,659),
tM,0,base,(167,-15,696,662),largest
tM,1,base,(627,-15,1060,525),
tM,2,above,(151,631,685,818),
tM,3,base,(60,-15,347,283),
tYa,0,base,(73,-15,606,525),largest
tYa,1,base,(540,-15,990,528),
tYa,2,base,(919,-15,1352,525),
tYa,3,above,(686,513,993,734),
tYa,4,above,(539,485,707,659),
tYaa,0,base,(73,-15,606,525),largest
tYaa,1,base,(540,-15,990,528),
tYaa,2,base,(919,-15,1349,493),
tYaa,3,base,(1065,287,1682,520),
tYaa,4,above,(686,513,993,734),
tYaa,5,above,(539,485,707,659),
tYi,0,base,(73,-15,606,525),largest
tYi,1,base,(540,-15,990,525),
tYi,2,base,(919,-15,1352,525),
tYii,0,base,(73,-15,606,525),largest
tYii,1,base,(540,-15,990,525),
tYii,2,base,(919,-15,1352,493),
tYii,3,base,(1068,287,1685,520),
tYu,0,base,(73,-15,606,525),largest
tYu,1,base,(540,-15,990,528),
tYu,2,base,(919,-15,1351,525),
tYu,3,base,(1295,-15,1720,525),
tYu,4,above,(686,513,993,734),
tYu,5,above,(539,485,707,659),
tYuu,0,base,(73,-15,606,525),largest
tYuu,1,base,(540,-15,990,528),
tYuu,2,base,(919,-15,1351,525),
tYuu,3,base,(1295,-15,1717,498),
tYuu,4,base,(1433,287,2050,520),
tYuu,5,above,(686,513,993,734),
tYuu,6,above,(539,485,707,659),
tYe,0,base,(73,-15,606,525),largest
tYe,1,base,(540,-15,990,505),
tYe,2,base,(919,-15,1352,525),
tYe,3,above,(129,482,977,693),
tYee,0,base,(73,-15,606,525),largest
tYee,1,base,(540,-15,990,505),
tYee,2,base,(919,-15,1352,525),
tYee,3,above,(129,482,977,693),
tYee,4,above,(767,657,973,881),
tYai,0,base,(73,-15,606,525),largest
tYai,1,base,(540,-15,990,505),
tYai,2,base,(919,-15,1352,525),
tYai,3,above,(129,482,977,693),
tYai,4,below,(567,-323,1322,-88),
tYo,0,base,(73,-15,606,525),largest
tYo,1,base,(540,-15,990,505),
tYo,2,base,(919,-15,1351,525),
tYo,3,base,(1295,-15,1720,525),
tYo,4,above,(129,482,977,693),
tYoo,0,base,(73,-15,606,525),largest
tYoo,1,base,(540,-15,990,505),
tYoo,2,base,(937,-15,1350,498),
tYoo,3,above,(129,482,977,693),
tYoo,4,base,(1071,287,1683,520),
tYau,0,base,(73,-15,606,525),largest
tYau,1,base,(550,-15,990,528),
tYau,2,base,(939,-15,1353,499),
tYau,3,above,(1055,458,1720,693),
tYau,4,above,(686,513,993,734),
tYau,5,above,(1062,482,1383,660),
tYau,6,above,(539,485,707,659),
tY,0,base,(550,-15,990,662),largest
tY,1,base,(73,-15,606,525),
tY,2,base,(939,-15,1352,525),
tY,3,above,(561,631,1143,818),
tRa,0,base,(73,-15,607,525),largest
tRa,1,above,(336,501,643,734),
tRa,2,above,(189,507,357,659),
tRaa,0,base,(73,-15,607,525),largest
tRaa,1,base,(102,313,902,548),
tRi,0,base,(73,-15,607,525),largest
tRi,1,above,(143,459,521,713),
tRii,0,base,(73,-15,607,525),largest
tRii,1,above,(143,459,521,713),
tRii,2,above,(233,695,440,884),
tRu,0,base,(73,-15,607,525),largest
tRu,1,base,(559,-15,976,525),
tRu,2,above,(336,501,643,734),
tRu,3,above,(189,507,357,659),
tRuu,0,base,(73,-15,606,525),largest
tRuu,1,base,(556,-15,973,498),
tRuu,2,base,(689,287,1306,520),
tRuu,3,above,(336,501,643,734),
tRuu,4,above,(189,507,357,659),
tRe,0,base,(73,-15,607,513),largest
tRe,1,above,(35,482,620,693),
tRee,0,base,(73,-15,607,513),largest
tRee,1,above,(35,482,620,693),
tRee,2,above,(410,657,616,881),
tRai,0,base,(73,-15,607,513),largest
tRai,1,below,(-7,-323,648,-88),
tRai,2,above,(35,482,620,693),
tRo,0,base,(73,-15,607,525),largest
tRo,1,above,(357,490,723,729),
tRo,2,above,(86,484,387,729),
tRoo,0,base,(73,-15,607,525),largest
tRoo,1,above,(359,490,723,729),
tRoo,2,above,(86,486,395,729),
tRoo,3,above,(514,696,720,904),
tRau,0,base,(73,-15,607,513),largest
tRau,1,above,(95,458,885,693),
tRau,2,above,(102,482,548,660),
tR,0,base,(73,-15,607,525),largest
tR,1,above,(79,631,613,818),
tR,2,above,(95,482,466,662),
tRra,0,base,(73,-15,488,525),largest
tRra,1,base,(464,-15,858,525),
tRra,2,base,(226,218,715,257),
tRraa,0,base,(73,-15,488,525),largest
tRraa,1,base,(464,-15,858,478),
tRraa,2,base,(488,290,1198,525),
tRraa,3,base,(226,218,715,257),
tRri,0,base,(73,-15,488,525),largest
tRri,1,base,(464,-15,858,512),
tRri,2,above,(469,490,844,794),
tRri,3,base,(226,218,715,257),
tRrii,0,base,(73,-15,488,525),largest
tRrii,1,base,(464,-15,858,512),
tRrii,2,above,(469,489,844,792),
tRrii,3,above,(564,768,771,966),
tRrii,4,base,(226,218,715,257),
tRru,0,base,(809,-15,1227,525),largest
tRru,1,base,(73,-15,488,525),
tRru,2,base,(464,-15,858,525),
tRru,3,base,(226,218,715,257),
tRruu,0,base,(73,-15,488,525),largest
tRruu,1,base,(464,-15,858,525),
tRruu,2,base,(809,-15,1224,486),
tRruu,3,base,(940,287,1557,520),
tRruu,4,base,(226,218,715,257),
tRre,0,base,(73,-15,488,525),largest
tRre,1,base,(464,-15,858,499),
tRre,2,above,(103,482,868,693),
tRre,3,base,(226,218,715,257),
tRree,0,base,(73,-15,488,525),largest
tRree,1,base,(464,-15,858,499),
tRree,2,above,(103,482,868,693),
tRree,3,above,(658,657,864,881),
tRree,4,base,(226,218,715,257),
tRrai,0,base,(73,-15,488,525),largest
tRrai,1,base,(464,-15,858,499),
tRrai,2,below,(61,-323,816,-88),
tRrai,3,above,(103,482,868,693),
tRrai,4,base,(226,218,715,257),
tRro,0,base,(73,-15,488,525),largest
tRro,1,base,(464,-15,858,525),
tRro,2,above,(707,490,1073,729),
tRro,3,above,(436,484,737,729),
tRro,4,base,(226,218,715,257),
tRroo,0,base,(73,-15,488,525),largest
tRroo,1,base,(464,-15,858,525),
tRroo,2,above,(709,490,1073,729),
tRroo,3,above,(436,486,745,729),
tRroo,4,above,(864,696,1070,904),
tRroo,5,base,(226,218,715,257),
tRrau,0,base,(73,-15,488,525),largest
tRrau,1,base,(464,-15,858,499),
tRrau,2,above,(481,458,1206,693),
tRrau,3,above,(488,482,869,660),
tRrau,4,base,(226,218,715,257),
tRr,0,base,(73,-15,488,525),largest
tRr,1,base,(464,-15,858,525),
tRr,2,above,(449,631,983,818),
tRr,3,above,(465,482,836,662),
tRr,4,base,(226,218,715,257),
tLa,0,base,(73,-15,758,525),largest
tLaa,0,base,(73,-15,758,525),largest
tLaa,1,base,(500,285,1112,520),
tLi,0,base,(73,-15,766,771),largest
tLii,0,base,(73,-15,766,769),largest
tLii,1,above,(319,747,526,946),
tLu,0,base,(73,-15,758,525),largest
tLu,1,base,(708,-15,1123,525),
tLuu,0,base,(73,-15,758,525),largest
tLuu,1,base,(708,-15,1120,493),
tLuu,2,base,(836,287,1453,520),
tLe,0,base,(73,-15,758,525),largest
tLe,1,above,(95,482,760,693),
tLee,0,base,(73,-15,758,525),largest
tLee,1,above,(95,482,760,693),
tLee,2,above,(550,657,756,881),
tLai,0,base,(73,-15,758,525),largest
tLai,1,below,(53,-323,778,-88),
tLai,2,above,(95,482,760,693),
tLo,0,base,(73,-15,758,729),largest
tLo,1,base,(658,490,1024,729),
tLoo,0,base,(73,-15,758,729),largest
tLoo,1,base,(658,490,1024,729),
tLoo,2,above,(815,708,1021,904),
tLau,0,base,(73,-15,758,525),largest
tLau,1,above,(487,458,1118,693),
tLau,2,above,(494,482,781,660),
tL,0,base,(73,-15,797,662),largest
tL,1,above,(410,631,944,818),
tLla,0,base,(65,-15,501,525),largest
tLla,1,base,(388,171,690,530),
tLla,2,above,(484,501,791,734),
tLla,3,above,(337,497,505,659),
tLlaa,0,base,(65,-15,501,525),largest
tLlaa,1,base,(462,313,1037,548),
tLlaa,2,base,(388,171,690,500),
tLli,0,base,(194,171,713,771),largest
tLli,1,base,(65,-15,501,515),
tLlii,0,base,(194,171,713,770),largest
tLlii,1,base,(65,-15,501,515),
tLlii,2,above,(252,745,459,946),
tLlu,0,base,(65,-15,501,525),largest
tLlu,1,base,(648,-15,1072,525),
tLlu,2,base,(388,171,690,530),
tLlu,3,above,(484,501,791,734),
tLlu,4,above,(337,497,505,659),
tLluu,0,base,(65,-15,501,525),largest
tLluu,1,base,(648,-15,1069,493),
tLluu,2,base,(788,287,1402,520),
tLluu,3,base,(388,171,690,530),
tLluu,4,above,(484,501,791,734),
tLluu,5,above,(337,497,505,659),
tLle,0,base,(65,-15,501,525),largest
tLle,1,base,(55,482,730,693),
tLle,2,base,(388,171,690,500),
tLlee,0,base,(65,-15,501,525),largest
tLlee,1,base,(55,482,730,693),
tLlee,2,base,(388,171,690,500),
tLlee,3,above,(520,671,726,881),
tLlai,0,base,(65,-15,501,525),largest
tLlai,1,below,(13,-323,743,-88),
tLlai,2,base,(55,482,730,693),
tLlai,3,base,(388,171,690,500),
tLlo,0,base,(65,-15,501,525),largest
tLlo,1,base,(388,171,691,729),
tLlo,2,base,(663,490,1029,729),
tLloo,0,base,(65,-15,501,525),largest
tLloo,1,base,(388,171,691,729),
tLloo,2,base,(663,490,1029,729),
tLloo,3,above,(820,704,1026,904),
tLlau,0,base,(65,-15,501,525),largest
tLlau,1,base,(453,458,1089,693),
tLlau,2,base,(388,171,690,500),
tLlau,3,base,(460,482,759,660),
tLl,0,base,(65,-15,501,525),largest
tLl,1,base,(388,171,795,662),
tLl,2,above,(398,631,942,818),
tVa,0,base,(306,-15,696,530),largest
tVa,1,base,(60,-15,347,283),
tVa,2,above,(288,500,606,734),
tVa,3,above,(152,485,328,659),
tVaa,0,base,(192,287,1029,520),largest
tVaa,1,base,(328,-15,696,494),
tVaa,2,base,(60,-15,347,283),
tVi,0,base,(148,-15,715,771),largest
tVi,1,base,(60,-15,347,283),
tVii,0,base,(148,-15,715,771),largest
tVii,1,base,(60,-15,347,283),
tVii,2,above,(225,758,432,946),
tVu,0,base,(348,-240,861,563),largest
tVu,1,base,(306,-15,696,530),
tVu,2,base,(60,-15,347,283),
tVu,3,above,(288,500,606,734),
tVu,4,above,(152,485,328,659),
tVuu,0,base,(348,-240,861,500),largest
tVuu,1,base,(306,-15,696,530),
tVuu,2,base,(659,315,1257,550),
tVuu,3,base,(60,-15,347,283),
tVuu,4,above,(288,500,606,734),
tVuu,5,above,(152,485,328,659),
tVe,0,base,(328,-15,696,505),largest
tVe,1,above,(65,482,690,693),
tVe,2,base,(60,-15,347,283),
tVee,0,base,(328,-15,696,505),largest
tVee,1,above,(65,482,690,693),
tVee,2,base,(60,-15,347,283),
tVee,3,above,(480,656,686,881),
tVai,0,base,(328,-15,696,505),largest
tVai,1,below,(23,-323,718,-88),
tVai,2,above,(65,482,690,693),
tVai,3,base,(60,-15,347,283),
tVo,0,base,(219,-15,696,729),largest
tVo,1,base,(490,490,856,729),
tVo,2,base,(60,-15,347,283),
tVoo,0,base,(219,-15,696,729),largest
tVoo,1,base,(492,490,856,729),
tVoo,2,base,(60,-15,347,283),
tVoo,3,above,(647,706,853,904),
tVau,0,base,(198,458,1028,693),largest
tVau,1,base,(328,-15,696,505),
tVau,2,base,(205,482,691,660),
tVau,3,base,(60,-15,347,283),
tV,0,base,(187,-15,696,662),largest
tV,1,above,(171,631,705,818),
tV,2,base,(60,-15,347,283),
tSha,0,base,(60,-15,494,530),largest
tSha,1,above,(284,500,602,734),
tSha,2,above,(148,497,320,659),
tShaa,0,base,(60,-15,494,511),largest
tShaa,1,base,(62,323,837,558),
tShi,0,base,(39,-15,517,771),largest
tShii,0,base,(39,-15,517,770),largest
tShii,1,above,(97,743,304,946),
tShu,0,base,(60,-15,494,530),largest
tShu,1,base,(439,-15,855,525),
tShu,2,above,(284,500,602,734),
tShu,3,above,(148,497,320,659),
tShuu,0,base,(60,-15,494,530),largest
tShuu,1,base,(439,-15,852,498),
tShuu,2,base,(573,287,1185,520),
tShuu,3,above,(284,500,602,734),
tShuu,4,above,(148,497,320,659),
tShe,0,base,(70,-15,504,512),largest
tShe,1,above,(18,492,514,703),
tShee,0,base,(70,-15,504,512),largest
tShee,1,above,(18,492,514,703),
tShee,2,above,(304,667,510,891),
tShai,0,base,(70,-15,504,512),largest
tShai,1,below,(-24,-323,542,-88),
tShai,2,above,(18,492,514,703),
tSho,0,base,(60,-15,494,734),largest
tSho,1,base,(434,495,800,734),
tShoo,0,base,(60,-15,494,734),largest
tShoo,1,base,(434,495,800,734),
tShoo,2,above,(591,714,797,909),
tShau,0,base,(60,-15,494,512),largest
tShau,1,above,(121,468,846,703),
tShau,2,above,(128,492,504,670),
tSh,0,base,(60,-15,529,667),largest
tSh,1,above,(152,636,676,823),
tSsa,0,base,(328,-15,696,525),largest
tSsa,1,base,(60,-15,347,283),
tSsa,2,above,(228,497,535,734),
tSsa,3,base,(639,-15,830,168),
tSsa,4,above,(81,497,249,659),
tSsaa,0,base,(262,-15,715,796),largest
tSsaa,1,base,(76,277,1019,520),
tSsaa,2,base,(60,-15,347,283),
tSsaa,3,base,(647,-15,838,169),
tSsi,0,base,(328,-15,696,525),largest
tSsi,1,above,(24,487,399,794),
tSsi,2,base,(60,-15,347,283),
tSsi,3,base,(639,-15,830,168),
tSsii,0,base,(328,-15,696,525),largest
tSsii,1,above,(24,487,399,792),
tSsii,2,base,(60,-15,347,283),
tSsii,3,above,(119,768,326,966),
tSsii,4,base,(639,-15,830,168),
tSsu,0,base,(663,-15,1064,525),largest
tSsu,1,base,(328,-15,689,525),
tSsu,2,base,(60,-15,347,283),
tSsu,3,above,(228,497,535,734),
tSsu,4,above,(81,497,249,659),
tSsu,5,base,(624,-54,753,103),
tSsuu,0,base,(663,-15,1061,498),largest
tSsuu,1,base,(328,-15,689,525),
tSsuu,2,base,(777,287,1394,520),
tSsuu,3,base,(60,-15,347,283),
tSsuu,4,above,(228,497,535,734),
tSsuu,5,above,(81,497,249,659),
tSsuu,6,base,(624,-54,753,103),
tSse,0,base,(471,-15,839,525),largest
tSse,1,above,(18,482,513,693),
tSse,2,base,(203,-15,490,283),
tSse,3,base,(782,-15,973,168),
tSsee,0,base,(471,-15,839,525),largest
tSsee,1,above,(18,482,513,693),
tSsee,2,base,(203,-15,490,283),
tSsee,3,above,(303,656,509,881),
tSsee,4,base,(782,-15,973,168),
tSsai,0,base,(471,-15,839,525),largest
tSsai,1,below,(163,-323,818,-88),
tSsai,2,above,(18,482,513,693),
tSsai,3,base,(203,-15,490,283),
tSsai,4,base,(782,-15,973,168),
tSso,0,base,(262,-15,715,796),largest
tSso,1,base,(468,285,986,542),
tSso,2,base,(60,-15,347,280),
tSso,3,base,(124,318,485,542),
tSso,4,base,(647,-15,838,169),
tSsoo,0,base,(262,-15,715,796),largest
tSsoo,1,base,(468,285,986,542),
tSsoo,2,base,(60,-15,347,280),
tSsoo,3,base,(124,318,485,542),
tSsoo,4,above,(774,494,980,702),
tSsoo,5,base,(647,-15,838,169),
tSsau,0,base,(262,-15,715,796),largest
tSsau,1,base,(96,294,1019,529),
tSsau,2,base,(60,-15,347,280),
tSsau,3,base,(103,326,532,496),
tSsau,4,base,(647,-15,838,169),
tSs,0,base,(328,-15,696,525),largest
tSs,1,above,(69,630,563,818),
tSs,2,base,(60,-15,347,283),
tSs,3,above,(85,482,416,662),
tSs,4,base,(639,-15,830,168),
tSa,0,base,(60,-24,661,525),largest
tSa,1,above,(191,497,498,734),
tSa,2,above,(44,497,212,659),
tSaa,0,base,(60,-24,690,796),largest
tSaa,1,base,(76,277,994,520),
tSi,0,base,(95,-24,696,525),largest
tSi,1,above,(24,487,399,794),
tSii,0,base,(95,-24,696,525),largest
tSii,1,above,(24,487,399,792),
tSii,2,above,(119,748,326,966),
tSu,0,base,(61,-24,661,525),largest
tSu,1,base,(627,-15,1030,525),
tSu,2,above,(192,497,499,734),
tSu,3,above,(45,497,213,659),
tSuu,0,base,(60,-24,660,525),largest
tSuu,1,base,(622,-15,1026,498),
tSuu,2,base,(742,287,1359,520),
tSuu,3,above,(191,497,498,734),
tSuu,4,above,(44,497,212,659),
tSe,0,base,(238,-24,839,525),largest
tSe,1,above,(18,482,513,693),
tSee,0,base,(238,-24,839,525),largest
tSee,1,above,(18,482,513,693),
tSee,2,above,(303,669,509,881),
tSai,0,base,(238,-24,839,525),largest
tSai,1,below,(163,-323,818,-88),
tSai,2,above,(18,482,513,693),
tSo,0,base,(60,-24,690,796),largest
tSo,1,base,(443,285,961,542),
tSo,2,base,(99,318,460,542),
tSoo,0,base,(60,-24,690,796),largest
tSoo,1,base,(443,285,961,542),
tSoo,2,base,(99,318,460,542),
tSoo,3,above,(749,494,955,702),
tSau,0,base,(60,-24,690,796),largest
tSau,1,base,(86,294,994,529),
tSau,2,base,(93,326,507,496),
tS,0,base,(60,-24,661,525),largest
tS,1,above,(34,630,528,818),
tS,2,above,(50,482,381,662),
tHa,0,base,(328,-15,696,498),largest
tHa,1,base,(412,287,1029,520),
tHa,2,base,(60,-15,347,283),
tHa,3,above,(228,497,535,734),
tHa,4,above,(81,497,249,659),
tHaa,0,base,(328,-15,696,498),largest
tHaa,1,base,(412,285,1031,520),
tHaa,2,base,(60,-15,347,283),
tHaa,3,above,(228,497,535,734),
tHaa,4,above,(819,491,1025,694),
tHaa,5,above,(81,497,249,659),
tHi,0,base,(328,-15,696,498),largest
tHi,1,base,(412,287,1029,520),
tHi,2,above,(24,487,399,794),
tHi,3,base,(60,-15,347,283),
tHii,0,base,(328,-15,696,498),largest
tHii,1,base,(412,287,1029,520),
tHii,2,above,(24,487,399,792),
tHii,3,base,(60,-15,347,283),
tHii,4,above,(119,768,326,966),
tHu,0,base,(962,-15,1422,525),largest
tHu,1,base,(328,-15,696,498),
tHu,2,base,(412,287,1019,520),
tHu,3,base,(60,-15,347,283),
tHu,4,above,(228,497,535,734),
tHu,5,above,(81,497,249,659),
tHuu,0,base,(962,-15,1419,498),largest
tHuu,1,base,(328,-15,696,498),
tHuu,2,base,(412,287,1019,520),
tHuu,3,base,(1135,287,1742,520),
tHuu,4,base,(60,-15,347,283),
tHuu,5,above,(228,497,535,734),
tHuu,6,above,(81,497,249,659),
tHe,0,base,(471,-15,839,498),largest
tHe,1,base,(555,287,1172,520),
tHe,2,above,(18,482,513,693),
tHe,3,base,(203,-15,490,283),
tHee,0,base,(471,-15,839,498),largest
tHee,1,base,(555,287,1172,520),
tHee,2,above,(18,482,513,693),
tHee,3,base,(203,-15,490,283),
tHee,4,above,(303,656,509,881),
tHai,0,base,(471,-15,839,498),largest
tHai,1,below,(163,-323,818,-88),
tHai,2,base,(555,287,1172,520),
tHai,3,above,(18,482,513,693),
tHai,4,base,(203,-15,490,283),
tHo,0,base,(328,-15,696,498),largest
tHo,1,base,(412,287,1029,520),
tHo,2,above,(1033,490,1399,729),
tHo,3,base,(60,-15,347,283),
tHo,4,above,(228,497,535,734),
tHo,5,above,(762,510,1063,729),
tHo,6,above,(81,497,249,659),
tHo.ss01,0,base,(1105,-15,1565,525),largest
tHo.ss01,1,base,(471,-15,839,498),
tHo.ss01,2,base,(555,287,1162,520),
tHo.ss01,3,above,(18,482,513,693),
tHo.ss01,4,base,(203,-15,490,283),
tHoo,0,base,(328,-15,696,498),largest
tHoo,1,base,(412,287,1029,520),
tHoo,2,above,(1035,490,1399,729),
tHoo,3,base,(60,-15,347,283),
tHoo,4,above,(228,497,535,734),
tHoo,5,above,(762,510,1063,729),
tHoo,6,disconnected,(1190,696,1396,904),
tHoo,7,above,(81,497,249,659),
tHoo.ss01,0,base,(1105,-15,1562,498),largest
tHoo.ss01,1,base,(471,-15,839,498),
tHoo.ss01,2,base,(555,287,1162,520),
tHoo.ss01,3,base,(1278,287,1885,520),
tHoo.ss01,4,above,(18,482,513,693),
tHoo.ss01,5,base,(203,-15,490,283),
tHau,0,base,(328,-15,696,498),largest
tHau,1,base,(694,453,1385,688),
tHau,2,base,(412,287,1029,520),
tHau,3,base,(60,-15,347,283),
tHau,4,above,(228,497,535,734),
tHau,5,base,(872,468,1048,655),
tHau,6,above,(81,497,249,659),
tH,0,base,(328,-15,696,498),largest
tH,1,base,(412,287,1029,520),
tH,2,above,(69,630,563,818),
tH,3,base,(60,-15,347,283),
tH,4,above,(85,482,416,662),
tKSsa,0,base,(80,-15,492,525),largest
tKSsa,1,above,(282,501,589,734),
tKSsa,2,below,(39,-177,315,-15),
tKSsa,3,postbase,(292,-177,554,-15),
tKSsa,4,above,(135,507,303,659),
tKSsa,5,disconnected,(532,-182,679,-15),
tKSsaa,0,base,(80,-15,492,480),largest
tKSsaa,1,base,(52,290,792,525),
tKSsaa,2,below,(39,-177,315,-15),
tKSsaa,3,below,(292,-177,554,-15),
tKSsaa,4,postbase,(532,-182,679,-15),
tKSsi,0,base,(80,-15,492,525),largest
tKSsi,1,above,(106,491,481,794),
tKSsi,2,below,(39,-177,315,-15),
tKSsi,3,postbase,(292,-177,554,-15),
tKSsi,4,disconnected,(532,-182,679,-15),
tKSsii,0,base,(80,-15,492,525),largest
tKSsii,1,above,(106,491,481,792),
tKSsii,2,below,(39,-177,315,-15),
tKSsii,3,postbase,(292,-177,554,-15),
tKSsii,4,above,(201,768,408,966),
tKSsii,5,disconnected,(532,-182,679,-15),
tKSsu,0,base,(80,-15,951,525),largest
tKSsu,1,above,(282,501,589,734),
tKSsu,2,below,(39,-177,315,-15),
tKSsu,3,below,(292,-177,554,-15),
tKSsu,4,above,(135,507,303,659),
tKSsu,5,below,(532,-182,679,-15),
tKSsuu,0,base,(80,-15,948,525),largest
tKSsuu,1,base,(664,287,1281,520),
tKSsuu,2,above,(282,501,589,734),
tKSsuu,3,below,(39,-177,315,-15),
tKSsuu,4,below,(292,-177,554,-15),
tKSsuu,5,above,(135,507,303,659),
tKSsuu,6,below,(532,-182,679,-15),
tKSse,0,base,(131,-15,543,502),largest
tKSse,1,above,(18,482,563,693),
tKSse,2,below,(90,-177,366,-15),
tKSse,3,postbase,(343,-177,605,-15),
tKSse,4,disconnected,(583,-182,730,-15),
tKSsee,0,base,(131,-15,543,502),largest
tKSsee,1,above,(18,482,563,693),
tKSsee,2,above,(353,657,559,881),
tKSsee,3,below,(90,-177,366,-15),
tKSsee,4,postbase,(343,-177,605,-15),
tKSsee,5,disconnected,(583,-182,730,-15),
tKSsai,0,base,(131,-15,543,502),largest
tKSsai,1,below,(-24,-423,631,-188),
tKSsai,2,above,(18,482,563,693),
tKSsai,3,below,(90,-177,366,-15),
tKSsai,4,postbase,(343,-177,605,-15),
tKSsai,5,disconnected,(583,-182,730,-15),
tKSso,0,base,(80,-15,492,525),largest
tKSso,1,above,(339,490,705,729),
tKSso,2,above,(68,489,369,729),
tKSso,3,below,(39,-177,315,-15),
tKSso,4,postbase,(292,-177,554,-15),
tKSso,5,disconnected,(532,-182,679,-15),
tKSsoo,0,base,(80,-15,492,525),largest
tKSsoo,1,above,(341,490,705,729),
tKSsoo,2,above,(68,489,369,729),
tKSsoo,3,below,(39,-177,315,-15),
tKSsoo,4,above,(496,696,702,904),
tKSsoo,5,postbase,(292,-177,554,-15),
tKSsoo,6,disconnected,(532,-182,679,-15),
tKSsau,0,base,(80,-15,492,502),largest
tKSsau,1,above,(80,458,840,693),
tKSsau,2,above,(87,482,503,660),
tKSsau,3,below,(39,-177,315,-15),
tKSsau,4,postbase,(292,-177,554,-15),
tKSsau,5,disconnected,(532,-182,679,-15),
tKSs,0,base,(80,-15,492,525),largest
tKSs,1,above,(66,631,535,818),
tKSs,2,above,(82,482,403,662),
tKSs,3,below,(39,-177,315,-15),
tKSs,4,postbase,(292,-177,554,-15),
tKSs,5,disconnected,(532,-182,679,-15),
tLlla,0,base,(73,-15,460,525),largest
tLlla,1,base,(438,-15,805,525),
tLllaa,0,base,(73,-15,460,525),largest
tLllaa,1,base,(438,-15,805,525),
tLllaa,2,base,(423,313,1130,548),
tLlli,0,base,(73,-15,460,525),largest
tLlli,1,base,(438,-15,805,525),
tLlli,2,above,(409,490,784,794),
tLllii,0,base,(73,-15,460,525),largest
tLllii,1,base,(438,-15,805,525),
tLllii,2,above,(409,490,784,792),
tLllii,3,above,(504,768,711,966),
tLllu,0,base,(759,-15,1174,525),largest
tLllu,1,base,(73,-15,460,525),
tLllu,2,base,(438,-15,805,525),
